filename,category,label,material_hardness,transparency,surface_smoothness,estimated_weight,organic_content,color_uniformity
cardboard/cardboard_0035.jpg,cardboard,Recyclable,0.13111653160214545,0.02186524880254632,0.3360524687046062,0.22568929754561046,0.06545143058918144,0.9082185192523777
cardboard/cardboard_0036.jpg,cardboard,Recyclable,0.22854452553465837,0.08406696920541797,0.36678012344452415,0.2325695625652899,0.04054192266078963,0.6607175376394614
cardboard/cardboard_0037.jpg,cardboard,Recyclable,0.16135873927312142,0.042895441797799735,0.26602455165196276,0.20409370696931614,0.11943975700020526,0.45061878459266014
cardboard/cardboard_0038.jpg,cardboard,Recyclable,0.2343130095187257,0.0016185238643104533,0.2669647693947396,0.2544475298483683,0.05192840057286389,0.5137804177656555
cardboard/cardboard_0039.jpg,cardboard,Recyclable,0.1642348145370016,0.07038793246804027,0.24887433577980042,0.21082292947909875,0.05136715519711442,0.5478719721915346
cardboard/cardboard_0040.jpg,cardboard,Recyclable,0.3071972044662663,0.06901757066954034,0.15824001893396747,0.2093227157384714,0.030146406056948363,0.6681946667836979
cardboard/cardboard_0041.jpg,cardboard,Recyclable,0.160373963078365,0.046557906755993035,0.335349109528632,0.24328775970850608,0.013991107788326719,0.573239901132724
cardboard/cardboard_0042.jpg,cardboard,Recyclable,0.1762527344419522,0.030400123022788647,0.4235817968196768,0.22024908554804778,0.012173481369948648,0.6734289557643821
cardboard/cardboard_0043.jpg,cardboard,Recyclable,0.3061078098506317,0.08097395781653441,0.19364410238321905,0.17578829635668744,0.08800733447559869,0.5433864427504975
cardboard/cardboard_0044.jpg,cardboard,Recyclable,0.22219097140731142,0.07323902160288011,0.23511486698953418,0.19702373219691,0.0,0.5180489886932568
cardboard/cardboard_0045.jpg,cardboard,Recyclable,0.187371592430342,0.01256650454105452,0.4142687912752145,0.12849293110196836,0.03679866539909049,0.6104592461828873
cardboard/cardboard_0046.jpg,cardboard,Recyclable,0.27206366445330576,0.006924135464616822,0.3814214626508472,0.20051165305097937,0.020554740468561476,0.6369682779410616
cardboard/cardboard_0047.jpg,cardboard,Recyclable,0.20995298477867352,0.031993493685236164,0.3048861459493013,0.180734320156912,0.05340552035753744,0.6529704539616837
cardboard/cardboard_0048.jpg,cardboard,Recyclable,0.27930084080726764,0.012865535035194532,0.4493123362259387,0.10239561002387491,0.045446447148932506,0.6470653765187661
cardboard/cardboard_0049.jpg,cardboard,Recyclable,0.21404959338675164,0.03131901440538219,0.28543144247499075,0.17534995326705838,0.032319057291673656,0.667968167761682
cardboard/cardboard_0050.jpg,cardboard,Recyclable,0.2178507742982524,0.029212712142180377,0.36297199128032753,0.21536497604383048,0.0743858635651688,0.6503703073538889
cardboard/cardboard_0051.jpg,cardboard,Recyclable,0.1585502494538964,0.03319456879409091,0.3523105523586283,0.23051851327167325,0.04937295218107556,0.6093861906647026
cardboard/cardboard_0052.jpg,cardboard,Recyclable,0.26388324478942127,0.032252858334925104,0.33829681668190265,0.1898903673783053,0.04346956390318339,0.6879021481589752
cardboard/cardboard_0053.jpg,cardboard,Recyclable,0.24127081744940151,0.07440528908001916,0.39138351650080305,0.20105019208163796,0.07045858913884892,0.5751786594725234
cardboard/cardboard_0054.jpg,cardboard,Recyclable,0.2162083176244221,0.046095708368969465,0.30678971754949025,0.2297578512718457,0.025453379502995827,0.7673909820548368
cardboard/cardboard_0055.jpg,cardboard,Recyclable,0.1496991309250149,0.013574341616368037,0.38106776114500474,0.2395831346981468,0.06872359451156465,0.6502676407411424
cardboard/cardboard_0056.jpg,cardboard,Recyclable,0.1993876613576543,0.023082368855425056,0.3053063190735608,0.1661419144243944,0.07925359200253254,0.5882354094798289
cardboard/cardboard_0057.jpg,cardboard,Recyclable,0.15872514016037442,0.040358424750410196,0.3289052017992937,0.17181377235980128,0.02533338813300706,0.619494976919353
cardboard/cardboard_0058.jpg,cardboard,Recyclable,0.21224832855543616,0.034791704738866114,0.2670273186067174,0.21160249686788182,0.006557469755080279,0.4874028980498756
cardboard/cardboard_0059.jpg,cardboard,Recyclable,0.1640777889373782,0.04359658544864459,0.32176352959186033,0.2737678108474776,0.07572978869606059,0.5872049176029258
cardboard/cardboard_0060.jpg,cardboard,Recyclable,0.19904918960486556,0.01992411906086574,0.2987040804805327,0.1855670680539931,0.059681556810142686,0.5338215245158141
cardboard/cardboard_0061.jpg,cardboard,Recyclable,0.22596732571205863,0.09598216739007734,0.29238678960801995,0.22008558610494708,0.07070431975133337,0.567902362249133
cardboard/cardboard_0062.jpg,cardboard,Recyclable,0.21120462409052085,0.05037777202345385,0.3068373268984182,0.16134951080722668,0.050735305227768285,0.6398398632996359
cardboard/cardboard_0063.jpg,cardboard,Recyclable,0.2725571803897521,0.0787781247825562,0.45072277202580896,0.16163262185559754,0.07616961910162034,0.6146673604590681
cardboard/cardboard_0064.jpg,cardboard,Recyclable,0.30949014666088365,0.02575105143934546,0.24121947104734565,0.1700303677277989,0.0,0.5579395982655391
cardboard/cardboard_0065.jpg,cardboard,Recyclable,0.1620433669223151,0.05451181359428623,0.3239229183044012,0.2938085419607943,0.0785127151455815,0.5538477075470077
cardboard/cardboard_0066.jpg,cardboard,Recyclable,0.1550792664325821,0.06475757514519517,0.20758367550855503,0.2915729382927177,0.08538320362163862,0.5624659478316236
cardboard/cardboard_0067.jpg,cardboard,Recyclable,0.11434327354545613,0.09061617122496238,0.29198221083231674,0.2618908155986731,0.00216717023616899,0.5520499981636982
cardboard/cardboard_0068.jpg,cardboard,Recyclable,0.20026218498590917,0.05140941781294226,0.2684954169964529,0.23114249661737496,0.01797138711852217,0.5886096411982965
cardboard/cardboard_0069.jpg,cardboard,Recyclable,0.20601478158559494,0.06543316502176247,0.3498130414662223,0.14376789540810656,0.003976574877931335,0.7022141457518807
cardboard/cardboard_0070.jpg,cardboard,Recyclable,0.21661570059897958,0.027545403903303393,0.4085806382865766,0.20578373171464295,0.08537891552191479,0.6054014785128087
cardboard/cardboard_0071.jpg,cardboard,Recyclable,0.30303739624409937,0.10266022527329613,0.28257250960646485,0.2485785475477178,0.06936127848755443,0.7094905246025879
cardboard/cardboard_0072.jpg,cardboard,Recyclable,0.1517538269709948,0.07058154379995318,0.3740897140794711,0.1120630256788443,0.01450224462002675,0.43686142577919196
cardboard/cardboard_0073.jpg,cardboard,Recyclable,0.18652965827777213,0.07152626767387887,0.405164993646722,0.20370473902098876,0.09885846636713876,0.4895918833428087
cardboard/cardboard_0074.jpg,cardboard,Recyclable,0.11483087803224228,0.04833356903310144,0.3268845814257515,0.19836526259529536,0.0,0.5928703968389769
cardboard/cardboard_0075.jpg,cardboard,Recyclable,0.13477652497475734,0.07009017646490115,0.32566187722677936,0.15300601068363223,0.0345839924798992,0.5152629182488838
cardboard/cardboard_0076.jpg,cardboard,Recyclable,0.19686604513634143,0.07865426961503715,0.23099917675651194,0.22520232577589222,0.034092271448826775,0.5365701734190125
cardboard/cardboard_0077.jpg,cardboard,Recyclable,0.1946484820022721,0.01894273032741878,0.26124454862569724,0.1401061053705576,0.10894175398749167,0.6028210841577383
cardboard/cardboard_0078.jpg,cardboard,Recyclable,0.16501372460037073,0.056419397322026665,0.2921370365216419,0.18895152002333887,0.06842500100130276,0.6606006168037843
cardboard/cardboard_0079.jpg,cardboard,Recyclable,0.17347494261947363,0.0327254527806596,0.2807463811993849,0.08490394176322076,0.004544268134043433,0.709349941395562
cardboard/cardboard_0080.jpg,cardboard,Recyclable,0.2822483856750642,0.042528918813308655,0.34035898741390364,0.2155625077271768,0.14236642425365714,0.6895659929147662
cardboard/cardboard_0081.jpg,cardboard,Recyclable,0.19360412042596167,0.021333786781987232,0.1875487575819699,0.21017318179336117,0.027309477641470903,0.48621970323218605
cardboard/cardboard_0082.jpg,cardboard,Recyclable,0.16767135578787368,0.017553559891568156,0.41809991445507955,0.24408198784747254,0.04976082076050148,0.718395531111202
cardboard/cardboard_0083.jpg,cardboard,Recyclable,0.20386841538238093,0.024161473960152093,0.406618685408876,0.22694550218423296,0.018882615370206312,0.5847729057533113
cardboard/cardboard_0084.jpg,cardboard,Recyclable,0.15621908733076215,0.00851600807106992,0.3648324283272149,0.29547083202350655,0.008042972785425768,0.6450375389352456
cardboard/cardboard_0085.jpg,cardboard,Recyclable,0.16746787154390866,0.03538623848705912,0.25853242530327913,0.1568004615160092,0.05145564883834481,0.533523990687117
cardboard/cardboard_0086.jpg,cardboard,Recyclable,0.21352284128899196,0.048492856716525895,0.2832736367193513,0.15462181689792012,0.032696860082950016,0.6604312980660605
cardboard/cardboard_0087.jpg,cardboard,Recyclable,0.22504585938121904,0.020673342656043474,0.3069532613800458,0.23756935616858946,0.0,0.6434688153903948
cardboard/cardboard_0088.jpg,cardboard,Recyclable,0.16686881205270768,0.06711796005779479,0.2465718590420238,0.10975589496677406,0.0011737268635051215,0.6038467957329106
cardboard/cardboard_0089.jpg,cardboard,Recyclable,0.21298612508607412,0.022870501246867746,0.34470147211441615,0.11692399688655201,0.04801760604058051,0.5031187040190035
cardboard/cardboard_0090.jpg,cardboard,Recyclable,0.16740819460989204,0.05142196013949242,0.2397710644301233,0.18077222278850874,0.08018878427643322,0.5538486504381481
cardboard/cardboard_0091.jpg,cardboard,Recyclable,0.2417846056032571,0.01610879436027146,0.3370862924540698,0.27207843103289503,0.0,0.5362483795623618
cardboard/cardboard_0092.jpg,cardboard,Recyclable,0.22885360635902702,0.04390863841871022,0.3259802111359916,0.16980074066420897,0.052597693624187,0.5875458211686336
cardboard/cardboard_0093.jpg,cardboard,Recyclable,0.2583891030829904,0.0576326252990364,0.32363218634526414,0.17940615169387664,0.035371813277825195,0.5653953449744303
cardboard/cardboard_0094.jpg,cardboard,Recyclable,0.21972260711891486,0.037370465575392114,0.3202842399827489,0.303770039932272,0.07613374110295076,0.5739181174265727
cardboard/cardboard_0095.jpg,cardboard,Recyclable,0.26006069610819726,0.03775773880935346,0.15733128253755022,0.1495956844541298,0.0,0.5718789212766953
cardboard/cardboard_0096.jpg,cardboard,Recyclable,0.20092091895947758,0.10029311936825848,0.32288491616349135,0.1890449735595568,0.07488216743550467,0.4231091752793692
cardboard/cardboard_0097.jpg,cardboard,Recyclable,0.21178072790542832,0.07312595581660901,0.19649896279541107,0.2571877021603465,0.060154892224832425,0.5667769668879359
cardboard/cardboard_0098.jpg,cardboard,Recyclable,0.23163909330531426,0.11812078573413187,0.31273063785409466,0.21241102931501682,0.03621917301379268,0.5320124504428166
cardboard/cardboard_0099.jpg,cardboard,Recyclable,0.24151679082721228,0.024317485222733987,0.30500963660535746,0.17611712766174417,0.06436939477239176,0.6266929684229559
cardboard/cardboard_0100.jpg,cardboard,Recyclable,0.25187699721289497,0.03469950803435759,0.281108754529464,0.15106181421088463,0.036671202197716656,0.6301840394435881
cardboard/cardboard_0101.jpg,cardboard,Recyclable,0.23784943083226762,0.02233504027467124,0.3608724144073962,0.26778189294024757,0.06240304709671103,0.7501436650046452
cardboard/cardboard_0102.jpg,cardboard,Recyclable,0.16131054004482137,0.012660358900657497,0.17548958257670047,0.27480221557445916,0.06963096969062174,0.5955532263271636
cardboard/cardboard_0103.jpg,cardboard,Recyclable,0.21399843131599103,0.01623532858104871,0.47120263857317785,0.2064610590987614,0.05328184383814679,0.6580613299118954
cardboard/cardboard_0104.jpg,cardboard,Recyclable,0.22405046158683567,0.056716520728373944,0.24466678811882814,0.2235734178567998,0.10646073489425101,0.7076336036923982
cardboard/cardboard_0105.jpg,cardboard,Recyclable,0.27965933133196985,0.03466352970706445,0.2307276625818993,0.1937106539950176,0.05167174736866084,0.6875353214776758
cardboard/cardboard_0106.jpg,cardboard,Recyclable,0.11537676851425904,0.09588650958381842,0.2889394470994707,0.178655946502629,0.019636868742194977,0.46761146625073846
cardboard/cardboard_0107.jpg,cardboard,Recyclable,0.24115852919809574,0.05219953901565212,0.2097027370181262,0.13524606139681922,0.03992645902129616,0.7335217220231514
cardboard/cardboard_0108.jpg,cardboard,Recyclable,0.18702043243181976,0.00490571140645682,0.2827979855139839,0.1863638215126165,0.0,0.595656410678575
cardboard/cardboard_0109.jpg,cardboard,Recyclable,0.18845327348956611,0.07088619094440254,0.42942692664617416,0.2563282514773879,0.04193333928335509,0.5114779273006663
cardboard/cardboard_0110.jpg,cardboard,Recyclable,0.32866799016249304,0.05177655302043465,0.3009750504339062,0.19879374564449984,0.05594254282303565,0.5884511670460846
cardboard/cardboard_0111.jpg,cardboard,Recyclable,0.1713168996559882,0.03359423176278824,0.2977072710848801,0.17282876144331177,0.028614626519685073,0.6085144182153517
cardboard/cardboard_0112.jpg,cardboard,Recyclable,0.18725113912895724,0.09511978965748066,0.11443211341248913,0.25457534259612313,0.08738255577492887,0.434128781407348
cardboard/cardboard_0113.jpg,cardboard,Recyclable,0.18286562029598258,0.03885677402012626,0.20147418136975248,0.16110916562045624,0.01668272463602514,0.7401816354738898
cardboard/cardboard_0114.jpg,cardboard,Recyclable,0.24678391965737306,0.08814665284982476,0.35051704448302645,0.14354741143913854,0.03426439201160679,0.6391499648982334
cardboard/cardboard_0115.jpg,cardboard,Recyclable,0.13889360955540275,0.07138995290517164,0.28317722212893054,0.18125895962252014,0.07132879904610474,0.6355410649188832
cardboard/cardboard_0116.jpg,cardboard,Recyclable,0.18195169170904602,0.08477989410092744,0.22432556706800716,0.2307967803472132,0.06779303773905151,0.5752362848548808
cardboard/cardboard_0117.jpg,cardboard,Recyclable,0.2163066511121059,0.012466592708440916,0.36468189134448303,0.19075489317785055,0.03431830938442881,0.6839207380669511
cardboard/cardboard_0118.jpg,cardboard,Recyclable,0.16478281547286205,0.007746161109093215,0.19103595785332672,0.230300497567282,0.011587119425111508,0.7403835345587492
cardboard/cardboard_0119.jpg,cardboard,Recyclable,0.0959035296058139,0.10089369104870115,0.3147712227041833,0.1951643444064804,0.033652427395731516,0.6319308891481656
cardboard/cardboard_0120.jpg,cardboard,Recyclable,0.19811826487875758,0.08309905646049565,0.3079959354063428,0.20751508807309388,0.039091633633584325,0.5954443501023146
cardboard/cardboard_0121.jpg,cardboard,Recyclable,0.21539008844460297,0.0,0.20562702045260006,0.23716320470113578,0.05512596314383826,0.5852813330917856
cardboard/cardboard_0122.jpg,cardboard,Recyclable,0.20092169665326967,0.06042745116085013,0.26221682237834465,0.16108476372988437,0.055875357652930446,0.5217301777907974
cardboard/cardboard_0123.jpg,cardboard,Recyclable,0.22041263778572362,0.0,0.37204089461279505,0.22362987412065216,0.05768089202941627,0.6786152787156411
cardboard/cardboard_0124.jpg,cardboard,Recyclable,0.28327372222312885,0.08043110195054391,0.1711388038067848,0.13602115166321493,0.031255442669129635,0.6020872840168667
cardboard/cardboard_0125.jpg,cardboard,Recyclable,0.22588295102345618,0.028227685605396034,0.3130736735133955,0.1622308533823339,0.031654465910241555,0.4874671122521422
cardboard/cardboard_0126.jpg,cardboard,Recyclable,0.1538383376944548,0.009449461831509992,0.2316888722915867,0.252682089830392,0.021518033335041712,0.8105905651869912
cardboard/cardboard_0127.jpg,cardboard,Recyclable,0.22466589504404447,0.05554508371084622,0.23991495538731503,0.23501549397044957,0.032730865212866785,0.6097607851716289
cardboard/cardboard_0128.jpg,cardboard,Recyclable,0.3280042269134398,0.04711820300826051,0.3804491328399973,0.16484117874370563,0.04895034528509115,0.7416640508508408
cardboard/cardboard_0129.jpg,cardboard,Recyclable,0.16865164711061165,0.10437345673990786,0.34954263548188325,0.17187666120528663,0.06897223217166563,0.6778043559701383
cardboard/cardboard_0130.jpg,cardboard,Recyclable,0.23109049811085983,0.00289325840328631,0.24910039769225917,0.18762406822242478,0.04776699712699861,0.6496537678040543
cardboard/cardboard_0131.jpg,cardboard,Recyclable,0.2088850500466627,0.009939669238696963,0.3266138495704174,0.23052928726419117,0.0667937134379312,0.6864624580443697
cardboard/cardboard_0132.jpg,cardboard,Recyclable,0.2416961077274452,0.0637754023768531,0.2950884001978947,0.11695195332420044,0.06288854657397758,0.6166150149730488
cardboard/cardboard_0133.jpg,cardboard,Recyclable,0.2135789418597687,0.011697542725390718,0.2243260421714216,0.2526576426666452,0.04881334538430035,0.6545200557898099
cardboard/cardboard_0134.jpg,cardboard,Recyclable,0.20141591880652307,0.05089268418487236,0.36567986641831984,0.1741977635891313,0.0528836233082295,0.5630179769035966
cardboard/cardboard_0135.jpg,cardboard,Recyclable,0.17827518862838423,0.04072483629594082,0.3155493640143599,0.17606256891682615,0.08767268376720563,0.5284314158224397
cardboard/cardboard_0136.jpg,cardboard,Recyclable,0.19065641779193207,0.03680806825177475,0.4012884519047613,0.20982773882557876,0.08095533618405905,0.48115517015704223
cardboard/cardboard_0137.jpg,cardboard,Recyclable,0.21335251329346294,0.07668892386870312,0.30575987924927966,0.2532740187532676,0.034481346496988835,0.7127477952148463
cardboard/cardboard_0138.jpg,cardboard,Recyclable,0.31494490618096255,0.03911484318681023,0.26881482350194597,0.27266922385588505,0.09738716437192138,0.5581711978277385
cardboard/cardboard_0139.jpg,cardboard,Recyclable,0.17899065914520715,0.04154646173418479,0.2058884642276006,0.1540674026757901,0.019875776997437967,0.5385761947916697
cardboard/cardboard_0140.jpg,cardboard,Recyclable,0.19826575563066096,0.057026441976095625,0.40853503449698536,0.15008229796306047,0.07952967195429751,0.5828808924619593
cardboard/cardboard_0141.jpg,cardboard,Recyclable,0.19752681451737836,0.07024458476499812,0.2214094584906391,0.21912048730920253,0.054993566246391686,0.6393961011206519
cardboard/cardboard_0142.jpg,cardboard,Recyclable,0.2144584321953909,0.12365900419732682,0.25535820110240787,0.17345015224990912,0.031305784207257076,0.5555618304671797
cardboard/cardboard_0143.jpg,cardboard,Recyclable,0.16813064363467412,0.08567049593322656,0.39943529735928984,0.1714626853125262,0.025029332806873143,0.6377132445109123
cardboard/cardboard_0144.jpg,cardboard,Recyclable,0.17238884778595145,0.06898795453266532,0.31420461145959094,0.12421279425013841,0.09642515603990184,0.7436702138476418
cardboard/cardboard_0145.jpg,cardboard,Recyclable,0.1693605654757807,0.03836895320192048,0.32001057735074334,0.21672283949935126,0.06975632818018491,0.760816363101308
cardboard/cardboard_0146.jpg,cardboard,Recyclable,0.19115263862529755,0.02605108266384639,0.20344765403898307,0.16345349800290404,0.04900619081378609,0.743564629081423
cardboard/cardboard_0147.jpg,cardboard,Recyclable,0.17411943504819144,0.05671363854916696,0.29885039727490736,0.2594196636724042,0.12580797277620864,0.5575304981663743
cardboard/cardboard_0148.jpg,cardboard,Recyclable,0.1755280278740889,0.08132482631207216,0.3477324042738418,0.2923353662868017,0.06751784555977892,0.5712566327370352
cardboard/cardboard_0149.jpg,cardboard,Recyclable,0.22953274153461548,0.08326110741748724,0.3574337526838155,0.2253637015553649,0.08200024068767461,0.6935436472356538
cardboard/cardboard_0150.jpg,cardboard,Recyclable,0.2691079495518764,0.06946129662768928,0.2883017343778202,0.20733568432166616,0.0861952689952507,0.5346451463210211
cardboard/cardboard_0151.jpg,cardboard,Recyclable,0.21843366544364506,0.03819983563017918,0.3020121376054372,0.2639225931303649,0.0557329720405971,0.6037149238524919
cardboard/cardboard_0152.jpg,cardboard,Recyclable,0.13200719295100405,0.07238760698081662,0.34518389267987526,0.308162736165273,0.04076665295140998,0.6175320262131151
cardboard/cardboard_0153.jpg,cardboard,Recyclable,0.21246918418553778,0.09732359839290423,0.29332931273291335,0.21395107628851698,0.06823689529149618,0.6149287298525086
cardboard/cardboard_0154.jpg,cardboard,Recyclable,0.1776783192724736,0.05582269978694923,0.37515422249018404,0.148674235029447,0.05398909022440628,0.5439903348048661
cardboard/cardboard_0155.jpg,cardboard,Recyclable,0.25975233144624216,0.004304392856486761,0.2608754706909888,0.21886059375322606,0.0969657208770302,0.594739979114161
cardboard/cardboard_0156.jpg,cardboard,Recyclable,0.17224002366534008,0.1064347120832177,0.1986390269708629,0.0900597021689959,0.06320043350159997,0.559835662051791
cardboard/cardboard_0157.jpg,cardboard,Recyclable,0.14893835914346434,0.0712506934189806,0.3170660499639839,0.1717960684631636,0.011590868039873171,0.6697965862624116
cardboard/cardboard_0158.jpg,cardboard,Recyclable,0.23251005889793305,0.047024724086618515,0.4292645897233366,0.14649576168369238,0.0042342448722578405,0.5446473544095004
cardboard/cardboard_0159.jpg,cardboard,Recyclable,0.19772069918222512,0.05730018347968076,0.28311347595005687,0.21760276982571486,0.012453817274286683,0.7155011683258607
cardboard/cardboard_0160.jpg,cardboard,Recyclable,0.19589244108037157,0.08351887494764383,0.3239907742464393,0.2228376609576892,0.06709301840696612,0.6358166848013852
cardboard/cardboard_0161.jpg,cardboard,Recyclable,0.2321361379933772,0.08987457590397294,0.3137564818791029,0.23545018787942562,0.0473079291713832,0.7152093772359578
cardboard/cardboard_0162.jpg,cardboard,Recyclable,0.16618038489703651,0.10402821298732447,0.29718894345489594,0.1284612448940976,0.05384313244732368,0.5455158674020095
cardboard/cardboard_0163.jpg,cardboard,Recyclable,0.24203217744943623,0.030421280620928276,0.2687671596749654,0.10552296345272345,0.0364308104225277,0.40608965386968343
cardboard/cardboard_0164.jpg,cardboard,Recyclable,0.12080485882571385,0.07281243968432892,0.35500601110555824,0.22127287808924825,0.020990715706123615,0.5961830915086416
cardboard/cardboard_0165.jpg,cardboard,Recyclable,0.19981987304547158,0.01524905932422372,0.4052378811237005,0.2438681145287836,0.043371074785110084,0.6021508671195624
cardboard/cardboard_0166.jpg,cardboard,Recyclable,0.21041914039737764,0.0,0.2826975832235582,0.16590078760011007,0.019951399703152538,0.5775119765691236
cardboard/cardboard_0167.jpg,cardboard,Recyclable,0.28988432634247613,0.0692252858380103,0.2600174707152042,0.22862913906780793,0.09198066309758007,0.6739706946330215
cardboard/cardboard_0168.jpg,cardboard,Recyclable,0.2029815184960087,0.030591896668832788,0.3488756319529513,0.2196742692710875,0.07685579660083197,0.6508137441345575
cardboard/cardboard_0169.jpg,cardboard,Recyclable,0.25247763576596677,0.03394294365318297,0.3922175845944028,0.20987998023461998,0.11225782617875796,0.5448649745528346
cardboard/cardboard_0170.jpg,cardboard,Recyclable,0.28679819015826247,0.055937323503879435,0.2544007397469886,0.17580570829728392,0.0403895807541704,0.6339332757121533
